review_id,viewer_id,movie_id,rating,review_text,review_date,helpful_votes,sentiment
2350,552,36,5.9,Decent but forgettable.,2023-10-04,53,neutral
2351,815,39,7.7,Stunning visuals and gripping story.,2025-01-21,26,positive
2352,545,45,5.8,Decent but forgettable.,2023-11-21,71,neutral
2353,484,15,5.6,Worth a watch on a lazy evening.,2023-04-24,79,neutral
2354,855,45,2.8,"Too predictable, fell asleep halfway.",2023-09-28,172,negative
2355,762,30,7.6,Emotional and thought-provoking.,2024-10-28,153,positive
2356,553,2,7.4,Incredible performances all around.,2024-03-10,113,positive
2357,526,7,6.4,"Some good moments, some slow parts.",2023-12-30,69,neutral
2358,960,49,7.7,Incredible performances all around.,2024-08-26,174,positive
2359,606,29,9.1,Absolutely loved it!,2023-10-05,173,positive
2360,106,17,5.7,Worth a watch on a lazy evening.,2023-03-27,55,neutral
2361,405,18,7.7,Couldn't stop watching.,2025-02-09,8,positive
2362,409,16,8.5,Stunning visuals and gripping story.,2023-11-25,193,positive
2363,348,17,6.0,"It was okay, nothing special.",2023-01-16,72,neutral
2364,154,5,4.9,Overhyped and underdelivered.,2024-09-03,147,negative
2365,498,38,6.0,Worth a watch on a lazy evening.,2024-02-22,181,neutral
2366,5,5,2.6,"Too predictable, fell asleep halfway.",2024-11-06,99,negative
2367,704,29,9.5,Couldn't stop watching.,2025-01-28,47,positive
2368,506,35,1.8,Overhyped and underdelivered.,2025-01-01,8,negative
2369,889,46,3.0,Comedy that wasn't funny at all.,2024-09-03,10,negative
2370,732,37,9.0,Couldn't stop watching.,2024-09-05,161,positive
2371,188,2,9.7,Couldn't stop watching.,2024-06-07,60,positive
2372,970,45,7.2,Absolutely loved it!,2023-04-21,193,positive
2373,194,26,2.1,Comedy that wasn't funny at all.,2025-01-31,48,negative
2374,84,40,9.0,Emotional and thought-provoking.,2024-12-24,96,positive
2375,268,26,9.6,Best film this year.,2024-02-26,176,positive
2376,907,13,4.4,Weak plot and flat characters.,2024-10-21,188,negative
2377,337,2,8.9,Stunning visuals and gripping story.,2025-01-24,133,positive
2378,886,34,5.6,"It was okay, nothing special.",2025-02-09,95,neutral
2379,592,22,7.9,Absolutely loved it!,2023-01-30,32,positive
2380,546,37,5.4,Decent but forgettable.,2024-11-08,115,neutral
2381,887,7,4.5,Overhyped and underdelivered.,2023-10-19,49,negative
2382,693,33,5.1,"It was okay, nothing special.",2023-09-09,184,neutral
2383,473,12,6.2,"Some good moments, some slow parts.",2025-04-26,8,neutral
2384,802,48,5.8,Worth a watch on a lazy evening.,2023-11-21,125,neutral
2385,229,34,5.7,Worth a watch on a lazy evening.,2023-11-19,27,neutral
2386,181,10,7.4,A masterpiece of modern cinema.,2023-11-22,146,positive
2387,696,35,5.1,Worth a watch on a lazy evening.,2023-01-06,45,neutral
2388,937,12,8.5,Absolutely loved it!,2023-08-25,43,positive
2389,657,45,9.3,Emotional and thought-provoking.,2023-07-15,118,positive
2390,548,2,8.6,Absolutely loved it!,2024-09-22,175,positive
2391,419,18,1.6,Weak plot and flat characters.,2024-07-27,92,negative
2392,335,24,8.9,Incredible performances all around.,2023-06-29,199,positive
2393,888,49,9.1,Emotional and thought-provoking.,2024-06-26,34,positive
2394,674,9,5.6,"It was okay, nothing special.",2023-08-14,10,neutral
2395,644,25,5.0,"Some good moments, some slow parts.",2023-11-22,168,neutral
2396,829,32,7.4,Incredible performances all around.,2024-02-22,65,positive
2397,2,49,2.1,Disappointing compared to the trailer.,2024-01-19,27,negative
2398,992,8,5.4,"Some good moments, some slow parts.",2023-04-26,57,neutral
2399,687,46,4.0,Comedy that wasn't funny at all.,2024-01-17,15,negative
2400,80,2,7.5,Emotional and thought-provoking.,2023-06-11,184,positive
2401,995,49,5.4,Decent but forgettable.,2025-01-03,138,neutral
2402,323,33,2.1,Weak plot and flat characters.,2024-05-21,59,negative
2403,325,3,7.3,Best film this year.,2025-03-11,158,positive
2404,87,26,5.1,"It was okay, nothing special.",2024-09-06,148,neutral
2405,348,15,6.9,"It was okay, nothing special.",2023-12-03,156,neutral
2406,491,33,7.0,Decent but forgettable.,2025-04-12,169,neutral
2407,554,6,6.9,Decent but forgettable.,2024-10-13,82,neutral
2408,861,8,3.5,Not worth the subscription fee.,2024-12-05,180,negative
2409,126,40,2.9,Comedy that wasn't funny at all.,2025-03-18,137,negative
2410,890,6,7.7,Emotional and thought-provoking.,2023-04-19,152,positive
2411,835,42,6.7,"It was okay, nothing special.",2023-04-21,89,neutral
2412,283,14,6.6,Worth a watch on a lazy evening.,2023-02-23,20,neutral
2413,684,19,9.8,Best film this year.,2024-11-21,143,positive
2414,535,9,5.8,"Some good moments, some slow parts.",2024-01-25,37,neutral
2415,664,41,7.1,Couldn't stop watching.,2023-07-12,161,positive
2416,181,46,5.9,"Some good moments, some slow parts.",2023-05-29,165,neutral
2417,707,43,7.6,Stunning visuals and gripping story.,2023-05-14,95,positive
2418,654,47,5.1,"Some good moments, some slow parts.",2024-01-23,89,neutral
2419,422,45,6.2,"It was okay, nothing special.",2025-02-19,108,neutral
2420,456,5,1.6,Comedy that wasn't funny at all.,2023-11-15,69,negative
2421,723,2,7.1,Couldn't stop watching.,2024-04-06,33,positive
2422,329,13,9.2,Best film this year.,2025-03-01,161,positive
2423,598,30,5.9,Decent but forgettable.,2023-01-17,101,neutral
2424,570,28,3.0,Comedy that wasn't funny at all.,2024-03-23,29,negative
2425,589,12,4.3,Overhyped and underdelivered.,2024-11-19,34,negative
2426,839,45,9.1,Best film this year.,2023-02-16,68,positive
2427,15,10,7.3,A masterpiece of modern cinema.,2024-02-04,133,positive
2428,673,17,7.2,Best film this year.,2025-03-26,110,positive
2429,767,42,8.0,Couldn't stop watching.,2023-09-26,132,positive
2430,118,40,5.8,"Some good moments, some slow parts.",2023-12-07,165,neutral
2431,767,40,9.1,Couldn't stop watching.,2023-03-08,72,positive
2432,922,31,2.4,Overhyped and underdelivered.,2024-03-20,77,negative
2433,628,30,6.7,Decent but forgettable.,2024-08-18,31,neutral
2434,175,26,7.3,A masterpiece of modern cinema.,2023-09-07,57,positive
2435,278,23,8.6,A masterpiece of modern cinema.,2023-08-02,5,positive
2436,627,41,8.8,Couldn't stop watching.,2024-06-06,166,positive
2437,202,14,9.9,Incredible performances all around.,2025-02-26,12,positive
2438,516,22,5.1,"Some good moments, some slow parts.",2024-02-14,66,neutral
2439,347,40,9.9,Best film this year.,2023-09-19,13,positive
2440,349,35,2.7,Overhyped and underdelivered.,2024-09-22,93,negative
2441,81,38,6.5,Decent but forgettable.,2025-03-05,155,neutral
2442,790,23,2.0,Not worth the subscription fee.,2025-02-09,181,negative
2443,685,41,6.7,Decent but forgettable.,2025-02-12,175,neutral
2444,18,38,8.0,Best film this year.,2024-09-09,22,positive
2445,187,49,7.2,Absolutely loved it!,2025-04-05,115,positive
2446,911,45,7.9,Couldn't stop watching.,2023-10-28,69,positive
2447,932,9,8.5,Incredible performances all around.,2024-10-01,162,positive
2448,588,22,6.8,"Some good moments, some slow parts.",2023-06-09,112,neutral
2449,974,39,2.6,Weak plot and flat characters.,2023-01-04,71,negative
2450,630,21,5.7,"Some good moments, some slow parts.",2024-03-28,136,neutral
2451,668,44,7.9,Stunning visuals and gripping story.,2023-07-21,139,positive
2452,567,11,9.8,Absolutely loved it!,2025-01-08,86,positive
2453,738,37,5.7,Decent but forgettable.,2023-04-18,30,neutral
2454,892,33,9.6,Stunning visuals and gripping story.,2023-06-13,62,positive
2455,108,6,9.7,Best film this year.,2025-04-28,94,positive
2456,400,15,2.7,Weak plot and flat characters.,2023-01-01,12,negative
2457,958,44,9.0,Incredible performances all around.,2023-07-27,81,positive
2458,595,3,8.2,Best film this year.,2023-01-14,117,positive
2459,683,41,10.0,Best film this year.,2025-01-05,103,positive
2460,581,19,5.5,Worth a watch on a lazy evening.,2025-01-15,113,neutral
2461,216,22,7.0,Decent but forgettable.,2025-01-09,173,neutral
2462,855,40,7.4,A masterpiece of modern cinema.,2024-04-30,117,positive
2463,269,45,8.2,A masterpiece of modern cinema.,2025-04-18,108,positive
2464,943,24,8.2,Best film this year.,2024-04-19,102,positive
2465,318,1,7.7,Best film this year.,2023-12-15,130,positive
2466,402,8,5.2,Worth a watch on a lazy evening.,2024-08-07,104,neutral
2467,471,37,7.7,Incredible performances all around.,2023-10-15,149,positive
2468,659,27,1.9,Not worth the subscription fee.,2023-07-25,108,negative
2469,616,12,7.9,Best film this year.,2024-03-01,47,positive
2470,731,34,8.5,A masterpiece of modern cinema.,2023-10-19,113,positive
2471,459,41,8.5,Incredible performances all around.,2023-08-17,179,positive
2472,254,27,1.2,Disappointing compared to the trailer.,2024-04-26,137,negative
2473,966,28,9.3,Absolutely loved it!,2024-01-12,54,positive
2474,290,48,1.1,Not worth the subscription fee.,2024-07-14,176,negative
2475,799,7,9.2,Emotional and thought-provoking.,2024-11-10,92,positive
2476,943,20,6.8,"It was okay, nothing special.",2024-10-04,173,neutral
2477,403,7,7.9,Best film this year.,2024-07-21,126,positive
2478,386,1,3.7,Not worth the subscription fee.,2024-04-07,100,negative
2479,314,28,5.1,Worth a watch on a lazy evening.,2023-07-27,169,neutral
2480,174,19,9.3,Stunning visuals and gripping story.,2023-07-02,36,positive
2481,512,7,4.9,Weak plot and flat characters.,2023-03-31,116,negative
2482,230,27,6.9,Worth a watch on a lazy evening.,2024-03-04,117,neutral
2483,238,39,9.7,A masterpiece of modern cinema.,2023-02-15,125,positive
2484,925,11,8.5,Incredible performances all around.,2025-03-17,170,positive
2485,200,27,5.9,"It was okay, nothing special.",2023-09-23,117,neutral
2486,716,28,9.1,Emotional and thought-provoking.,2024-04-25,160,positive
2487,122,27,9.7,Incredible performances all around.,2024-02-09,28,positive
2488,970,46,4.9,Weak plot and flat characters.,2023-09-19,149,negative
2489,723,17,5.7,Worth a watch on a lazy evening.,2023-06-28,68,neutral
2490,706,17,7.3,Stunning visuals and gripping story.,2023-10-05,137,positive
2491,736,12,7.9,Couldn't stop watching.,2024-10-13,18,positive
2492,27,38,9.8,Emotional and thought-provoking.,2024-05-04,131,positive
2493,827,5,2.0,Comedy that wasn't funny at all.,2024-10-15,194,negative
2494,18,32,1.9,Weak plot and flat characters.,2025-02-05,29,negative
2495,360,26,6.9,"It was okay, nothing special.",2023-12-15,49,neutral
2496,845,16,6.7,"It was okay, nothing special.",2024-06-29,199,neutral
2497,337,6,7.6,Emotional and thought-provoking.,2024-01-30,14,positive
2498,407,37,7.5,Couldn't stop watching.,2024-07-14,154,positive
2499,373,27,1.3,Disappointing compared to the trailer.,2023-07-18,3,negative
2500,967,35,3.4,Not worth the subscription fee.,2024-06-24,98,negative
2501,219,36,6.5,"Some good moments, some slow parts.",2023-02-26,75,neutral
2502,789,18,8.2,Stunning visuals and gripping story.,2024-02-20,162,positive
2503,658,44,9.4,Stunning visuals and gripping story.,2023-07-25,83,positive
2504,291,34,8.7,Stunning visuals and gripping story.,2023-04-01,161,positive
2505,829,49,6.9,"Some good moments, some slow parts.",2025-03-14,131,neutral
2506,806,2,9.8,Best film this year.,2024-10-30,122,positive
2507,917,17,3.7,Comedy that wasn't funny at all.,2024-12-27,182,negative
2508,497,24,10.0,A masterpiece of modern cinema.,2025-01-08,13,positive
2509,174,20,2.0,"Too predictable, fell asleep halfway.",2023-03-10,55,negative
2510,552,39,5.3,Decent but forgettable.,2023-12-13,171,neutral
2511,289,49,2.1,Not worth the subscription fee.,2023-12-11,138,negative
2512,928,48,3.5,Not worth the subscription fee.,2025-01-22,112,negative
2513,929,13,4.8,Comedy that wasn't funny at all.,2025-02-03,153,negative
2514,331,9,9.3,Emotional and thought-provoking.,2023-12-28,173,positive
2515,456,41,9.5,Best film this year.,2025-01-20,163,positive
2516,412,28,7.6,Best film this year.,2023-04-24,35,positive
2517,530,6,9.5,Couldn't stop watching.,2024-08-22,111,positive
2518,235,6,2.0,Weak plot and flat characters.,2024-07-27,90,negative
2519,406,36,5.8,"Some good moments, some slow parts.",2024-04-03,10,neutral
2520,750,47,5.1,"It was okay, nothing special.",2023-12-04,173,neutral
2521,35,46,7.6,A masterpiece of modern cinema.,2024-03-14,39,positive
2522,625,12,8.0,Incredible performances all around.,2023-05-07,61,positive
2523,269,13,9.9,Absolutely loved it!,2025-03-03,44,positive
2524,17,21,8.9,A masterpiece of modern cinema.,2023-03-12,56,positive
2525,656,35,5.8,Decent but forgettable.,2024-06-27,156,neutral
2526,462,9,6.3,Worth a watch on a lazy evening.,2023-02-04,36,neutral
2527,259,24,9.4,Best film this year.,2025-02-20,59,positive
2528,913,8,1.2,"Too predictable, fell asleep halfway.",2024-10-16,149,negative
2529,719,4,7.0,Emotional and thought-provoking.,2024-08-14,98,positive
2530,42,36,8.4,Best film this year.,2023-08-22,164,positive
2531,933,21,3.3,Weak plot and flat characters.,2023-10-12,93,negative
2532,976,42,4.7,"Too predictable, fell asleep halfway.",2024-12-18,172,negative
2533,116,24,3.6,"Too predictable, fell asleep halfway.",2023-07-31,62,negative
2534,399,2,9.9,Absolutely loved it!,2025-02-07,178,positive
2535,689,6,6.4,Decent but forgettable.,2023-03-13,46,neutral
2536,195,2,8.2,Incredible performances all around.,2024-03-13,128,positive
2537,290,29,10.0,Couldn't stop watching.,2023-03-30,105,positive
2538,609,3,7.1,Emotional and thought-provoking.,2025-02-03,69,positive
2539,993,9,7.4,Emotional and thought-provoking.,2024-09-16,87,positive
2540,748,34,5.5,"Some good moments, some slow parts.",2024-07-21,84,neutral
2541,834,7,6.3,Decent but forgettable.,2024-08-21,40,neutral
2542,75,5,4.2,Overhyped and underdelivered.,2024-01-22,126,negative
2543,564,23,7.7,A masterpiece of modern cinema.,2025-01-31,174,positive
2544,1000,17,9.8,Stunning visuals and gripping story.,2024-03-14,188,positive
2545,409,34,7.6,Absolutely loved it!,2025-01-27,124,positive
2546,214,31,9.7,Stunning visuals and gripping story.,2025-03-25,126,positive
2547,298,28,5.5,"Some good moments, some slow parts.",2023-01-18,134,neutral
2548,531,11,8.4,Best film this year.,2023-09-30,188,positive
2549,775,22,5.5,Decent but forgettable.,2024-01-12,162,neutral
2550,525,35,3.5,Weak plot and flat characters.,2023-04-10,12,negative
2551,596,18,8.6,Best film this year.,2025-03-05,72,positive
2552,703,30,6.2,"Some good moments, some slow parts.",2025-02-01,130,neutral
2553,605,33,9.6,Couldn't stop watching.,2025-02-17,108,positive
2554,843,4,1.1,Overhyped and underdelivered.,2024-04-24,94,negative
2555,810,46,5.0,Weak plot and flat characters.,2024-11-06,180,negative
2556,745,38,8.1,Stunning visuals and gripping story.,2024-04-07,195,positive
2557,781,28,6.9,"Some good moments, some slow parts.",2023-07-05,122,neutral
2558,41,38,8.8,Stunning visuals and gripping story.,2025-02-07,85,positive
2559,299,48,6.1,"Some good moments, some slow parts.",2024-10-09,50,neutral
2560,699,49,9.3,Emotional and thought-provoking.,2023-01-09,187,positive
2561,376,14,2.6,Not worth the subscription fee.,2024-03-30,161,negative
2562,82,45,8.5,Best film this year.,2025-03-10,198,positive
2563,956,29,6.6,"It was okay, nothing special.",2023-12-19,161,neutral
2564,702,45,8.0,Incredible performances all around.,2024-08-22,43,positive
2565,380,33,7.8,Absolutely loved it!,2023-10-21,139,positive
2566,7,36,8.0,Incredible performances all around.,2023-04-10,166,positive
2567,519,37,9.3,Absolutely loved it!,2023-12-21,133,positive
2568,911,31,8.6,A masterpiece of modern cinema.,2024-09-07,186,positive
2569,264,25,9.8,A masterpiece of modern cinema.,2023-03-26,98,positive
2570,331,47,7.8,Emotional and thought-provoking.,2024-05-25,141,positive
2571,692,29,6.9,"It was okay, nothing special.",2023-01-31,83,neutral
2572,411,27,7.4,Incredible performances all around.,2023-10-11,108,positive
2573,224,3,9.3,A masterpiece of modern cinema.,2025-01-22,174,positive
2574,654,32,8.2,A masterpiece of modern cinema.,2023-08-27,85,positive
2575,493,36,8.2,Incredible performances all around.,2024-03-12,199,positive
2576,29,15,4.5,Disappointing compared to the trailer.,2024-10-15,173,negative
2577,735,11,8.7,Absolutely loved it!,2024-01-02,70,positive
2578,495,40,8.5,Best film this year.,2023-09-29,176,positive
2579,728,7,8.0,Couldn't stop watching.,2024-08-31,105,positive
2580,526,14,6.0,Worth a watch on a lazy evening.,2023-05-25,136,neutral
2581,603,41,7.4,Incredible performances all around.,2024-05-11,28,positive
2582,29,24,7.0,Incredible performances all around.,2023-07-22,57,positive
2583,707,39,5.6,Decent but forgettable.,2023-06-05,125,neutral
2584,806,12,7.6,A masterpiece of modern cinema.,2024-05-16,80,positive
2585,984,35,3.9,Disappointing compared to the trailer.,2024-03-12,34,negative
2586,353,37,9.2,A masterpiece of modern cinema.,2025-02-01,114,positive
2587,964,5,5.1,"Some good moments, some slow parts.",2024-11-16,113,neutral
2588,453,30,5.8,"It was okay, nothing special.",2024-12-05,80,neutral
2589,631,13,6.2,Worth a watch on a lazy evening.,2023-05-26,166,neutral
2590,754,30,8.2,A masterpiece of modern cinema.,2023-04-24,23,positive
2591,531,48,8.7,Couldn't stop watching.,2023-08-25,175,positive
2592,733,18,6.9,"Some good moments, some slow parts.",2023-02-07,33,neutral
2593,445,42,5.1,Decent but forgettable.,2023-12-07,169,neutral
2594,569,47,8.7,Best film this year.,2024-10-11,163,positive
2595,218,24,5.1,"Some good moments, some slow parts.",2025-03-04,140,neutral
2596,298,11,5.6,"Some good moments, some slow parts.",2024-10-05,64,neutral
2597,946,40,8.5,Stunning visuals and gripping story.,2024-11-16,86,positive
2598,444,29,9.3,Stunning visuals and gripping story.,2024-02-23,143,positive
2599,530,5,8.0,Emotional and thought-provoking.,2023-08-06,193,positive
2600,606,9,6.6,Decent but forgettable.,2025-01-30,51,neutral
2601,501,14,7.5,Stunning visuals and gripping story.,2024-11-05,77,positive
2602,860,4,8.8,Best film this year.,2023-11-14,73,positive
2603,576,37,4.1,Weak plot and flat characters.,2023-01-25,133,negative
