activity_id,viewer_id,movie_id,watch_date,watch_year,watch_month,watch_duration_min,completion_pct,device
5430,469,45,2024-10-19,2024,10,34.5,30.8,Tablet
5431,599,4,2023-03-29,2023,3,95.0,86.4,Desktop
5432,451,6,2023-03-24,2023,3,36.5,31.7,Smart TV
5433,818,34,2023-09-24,2023,9,99.5,84.3,Tablet
5434,106,22,2024-02-06,2024,2,87.5,70.0,Laptop
5435,429,28,2025-01-15,2025,1,82.6,61.2,Laptop
5436,79,35,2025-01-15,2025,1,75.9,83.4,Mobile
5437,394,32,2024-11-09,2024,11,82.6,59.0,Desktop
5438,909,47,2024-11-30,2024,11,59.8,50.7,Laptop
5439,711,14,2024-01-12,2024,1,113.1,76.4,Tablet
5440,590,34,2023-12-02,2023,12,35.2,29.8,Laptop
5441,332,49,2023-01-18,2023,1,97.4,77.9,Tablet
5442,419,46,2024-08-13,2024,8,39.9,45.3,Laptop
5443,319,3,2023-05-19,2023,5,121.4,85.5,Laptop
5444,923,12,2025-03-25,2025,3,88.8,74.0,Mobile
5445,483,45,2024-07-03,2024,7,84.3,75.3,Laptop
5446,821,29,2023-05-08,2023,5,66.6,59.5,Mobile
5447,865,9,2023-12-05,2023,12,47.4,37.0,Smart TV
5448,552,21,2024-12-23,2024,12,114.7,98.9,Tablet
5449,763,12,2025-02-12,2025,2,77.0,64.2,Laptop
5450,527,5,2024-10-06,2024,10,69.4,70.8,Desktop
5451,663,19,2024-08-09,2024,8,65.7,55.7,Tablet
5452,881,36,2023-02-23,2023,2,99.7,79.1,Smart TV
5453,331,33,2023-12-26,2023,12,62.0,53.9,Mobile
5454,23,6,2025-02-21,2025,2,54.2,47.1,Desktop
5455,592,25,2024-09-07,2024,9,89.3,61.6,Desktop
5456,665,14,2023-01-02,2023,1,122.5,82.8,Desktop
5457,881,24,2023-05-31,2023,5,89.4,89.4,Tablet
5458,471,23,2024-06-20,2024,6,71.9,64.2,Tablet
5459,50,14,2024-02-01,2024,2,90.7,61.3,Smart TV
5460,53,13,2025-02-04,2025,2,42.2,46.9,Laptop
5461,217,41,2024-09-01,2024,9,66.8,56.6,Desktop
5462,800,39,2024-01-22,2024,1,63.5,69.0,Smart TV
5463,108,35,2023-03-15,2023,3,35.9,39.5,Smart TV
5464,380,29,2024-11-26,2024,11,74.8,66.8,Tablet
5465,732,48,2023-02-18,2023,2,83.3,68.3,Smart TV
5466,859,8,2024-04-02,2024,4,72.5,77.1,Tablet
5467,473,28,2023-06-27,2023,6,107.1,79.3,Smart TV
5468,398,16,2024-02-06,2024,2,66.7,68.1,Laptop
5469,714,3,2024-06-05,2024,6,108.6,76.5,Desktop
5470,937,39,2024-05-15,2024,5,43.8,47.6,Tablet
5471,990,24,2024-09-19,2024,9,57.7,57.7,Laptop
5472,666,16,2023-10-20,2023,10,84.4,86.1,Laptop
5473,142,38,2023-12-29,2023,12,105.5,86.5,Tablet
5474,768,30,2025-03-17,2025,3,64.2,56.3,Mobile
5475,986,49,2025-03-13,2025,3,69.1,55.3,Tablet
5476,477,27,2024-07-24,2024,7,21.2,25.0,Smart TV
5477,24,31,2024-03-07,2024,3,66.5,69.3,Mobile
5478,316,39,2024-03-31,2024,3,45.5,49.5,Mobile
5479,325,49,2024-04-27,2024,4,103.9,83.1,Smart TV
5480,61,40,2024-08-25,2024,8,53.9,37.4,Mobile
5481,659,46,2023-02-17,2023,2,42.5,48.3,Mobile
5482,816,27,2024-01-17,2024,1,59.0,69.4,Smart TV
5483,248,48,2023-10-25,2023,10,99.2,81.3,Laptop
5484,251,34,2025-03-30,2025,3,72.7,61.6,Tablet
5485,375,16,2023-12-17,2023,12,90.7,92.6,Smart TV
5486,886,44,2023-05-14,2023,5,137.4,91.6,Tablet
5487,33,41,2024-11-30,2024,11,106.1,89.9,Mobile
5488,883,3,2023-09-24,2023,9,98.3,69.2,Desktop
5489,755,6,2023-03-13,2023,3,43.4,37.7,Smart TV
5490,835,20,2024-08-21,2024,8,58.7,66.7,Tablet
5491,80,6,2024-09-06,2024,9,91.9,79.9,Desktop
5492,514,37,2024-08-28,2024,8,103.9,81.8,Laptop
5493,83,6,2024-07-14,2024,7,49.5,43.0,Laptop
5494,515,14,2025-02-05,2025,2,137.9,93.2,Laptop
5495,412,28,2023-03-20,2023,3,81.4,60.3,Laptop
5496,482,29,2024-03-11,2024,3,101.2,90.4,Desktop
5497,659,49,2024-10-25,2024,10,82.6,66.1,Tablet
5498,685,1,2023-10-15,2023,10,95.8,81.2,Desktop
5499,422,26,2024-11-18,2024,11,90.7,78.2,Tablet
5500,561,10,2024-12-26,2024,12,78.0,76.5,Laptop
5501,730,9,2024-01-13,2024,1,84.2,65.8,Desktop
5502,601,24,2023-01-18,2023,1,72.3,72.3,Desktop
5503,70,18,2025-01-05,2025,1,62.0,49.2,Smart TV
5504,709,15,2023-01-04,2023,1,93.0,81.6,Desktop
5505,722,12,2024-05-23,2024,5,80.3,66.9,Laptop
5506,876,2,2023-11-20,2023,11,71.9,58.0,Tablet
5507,697,16,2024-09-30,2024,9,71.2,72.7,Smart TV
5508,937,10,2023-03-10,2023,3,57.4,56.3,Laptop
5509,69,14,2023-04-01,2023,4,107.4,72.6,Tablet
5510,34,20,2024-05-11,2024,5,67.9,77.2,Smart TV
5511,566,38,2023-04-03,2023,4,68.7,56.3,Desktop
5512,348,11,2023-09-25,2023,9,90.7,68.7,Laptop
5513,848,9,2023-01-03,2023,1,65.7,51.3,Desktop
5514,269,19,2023-04-16,2023,4,34.6,29.3,Smart TV
5515,939,47,2023-08-20,2023,8,98.9,83.8,Tablet
5516,661,15,2024-01-01,2024,1,110.5,96.9,Desktop
5517,938,48,2024-11-29,2024,11,98.0,80.3,Tablet
5518,424,20,2024-05-23,2024,5,30.4,34.5,Mobile
5519,993,14,2024-01-11,2024,1,59.1,39.9,Smart TV
5520,9,10,2023-12-30,2023,12,73.1,71.7,Smart TV
5521,274,27,2025-03-01,2025,3,62.8,73.9,Laptop
5522,216,40,2024-06-23,2024,6,120.2,83.5,Laptop
5523,654,11,2024-12-11,2024,12,59.3,44.9,Desktop
5524,617,21,2023-12-18,2023,12,101.8,87.8,Desktop
5525,60,37,2024-06-19,2024,6,75.8,59.7,Mobile
5526,939,11,2024-07-21,2024,7,125.4,95.0,Laptop
5527,370,34,2023-04-24,2023,4,75.9,64.3,Laptop
5528,777,40,2023-07-02,2023,7,76.9,53.4,Smart TV
5529,966,7,2024-08-24,2024,8,69.9,53.8,Desktop
5530,781,37,2023-04-04,2023,4,93.2,73.4,Mobile
5531,750,4,2023-07-20,2023,7,102.4,93.1,Mobile
5532,839,17,2024-01-30,2024,1,61.7,51.4,Smart TV
5533,721,39,2025-04-16,2025,4,74.2,80.7,Mobile
5534,706,39,2024-01-14,2024,1,64.6,70.2,Smart TV
5535,782,4,2024-08-24,2024,8,90.0,81.8,Mobile
5536,178,5,2024-06-11,2024,6,57.3,58.5,Smart TV
5537,303,6,2023-03-31,2023,3,68.1,59.2,Tablet
5538,91,13,2023-09-13,2023,9,70.4,78.2,Laptop
5539,372,13,2023-02-25,2023,2,45.7,50.8,Mobile
5540,195,4,2025-04-07,2025,4,66.0,60.0,Mobile
5541,461,29,2024-06-29,2024,6,46.4,41.4,Mobile
5542,916,4,2024-09-23,2024,9,109.5,99.5,Tablet
5543,370,40,2024-07-16,2024,7,86.0,59.7,Laptop
5544,328,30,2024-02-21,2024,2,93.6,82.1,Tablet
5545,244,48,2025-03-30,2025,3,73.1,59.9,Laptop
5546,123,36,2025-01-29,2025,1,118.9,94.4,Desktop
5547,606,7,2023-05-25,2023,5,85.8,66.0,Desktop
5548,879,39,2023-10-01,2023,10,27.4,29.8,Laptop
5549,701,6,2024-09-24,2024,9,103.5,90.0,Mobile
5550,24,27,2023-04-18,2023,4,59.8,70.4,Tablet
5551,707,40,2023-04-06,2023,4,42.5,29.5,Desktop
5552,652,9,2023-06-13,2023,6,100.9,78.8,Smart TV
5553,820,48,2023-05-07,2023,5,80.4,65.9,Smart TV
5554,428,33,2023-05-09,2023,5,55.3,48.1,Mobile
5555,649,32,2023-12-31,2023,12,127.0,90.7,Tablet
5556,175,42,2025-03-11,2025,3,71.0,64.5,Desktop
5557,583,25,2023-05-30,2023,5,47.3,32.6,Smart TV
5558,647,18,2024-05-23,2024,5,94.0,74.6,Mobile
5559,764,1,2023-01-12,2023,1,73.6,62.4,Smart TV
5560,143,43,2025-03-29,2025,3,76.6,77.4,Laptop
5561,505,9,2025-02-17,2025,2,59.3,46.3,Tablet
5562,51,46,2023-07-26,2023,7,22.9,26.0,Tablet
5563,935,18,2024-07-26,2024,7,78.1,62.0,Tablet
5564,753,9,2023-09-18,2023,9,108.4,84.7,Desktop
5565,475,8,2023-05-29,2023,5,31.8,33.8,Laptop
5566,191,46,2025-04-10,2025,4,59.1,67.2,Desktop
5567,906,42,2023-01-24,2023,1,88.7,80.6,Smart TV
5568,936,41,2024-06-12,2024,6,77.4,65.6,Tablet
5569,45,19,2024-07-19,2024,7,38.0,32.2,Smart TV
5570,269,1,2024-03-04,2024,3,98.9,83.8,Laptop
5571,908,31,2023-09-27,2023,9,65.7,68.4,Tablet
5572,710,39,2023-12-16,2023,12,58.1,63.1,Laptop
5573,892,6,2024-10-11,2024,10,81.8,71.1,Desktop
5574,518,22,2024-03-22,2024,3,81.5,65.2,Laptop
5575,210,3,2023-04-07,2023,4,126.5,89.1,Laptop
5576,643,23,2024-03-17,2024,3,94.9,84.7,Smart TV
5577,528,36,2024-05-18,2024,5,91.3,72.5,Desktop
5578,454,47,2024-01-26,2024,1,73.8,62.5,Desktop
5579,639,16,2023-03-17,2023,3,51.6,52.7,Mobile
5580,427,42,2023-05-12,2023,5,97.1,88.3,Smart TV
5581,864,38,2023-01-24,2023,1,107.6,88.2,Mobile
5582,819,47,2023-07-18,2023,7,87.1,73.8,Mobile
5583,945,18,2024-05-08,2024,5,108.0,85.7,Laptop
5584,682,49,2024-04-02,2024,4,111.5,89.2,Mobile
5585,772,37,2024-09-22,2024,9,36.8,29.0,Desktop
5586,18,14,2023-12-04,2023,12,66.7,45.1,Laptop
5587,878,34,2024-08-23,2024,8,99.6,84.4,Laptop
5588,748,16,2024-07-27,2024,7,48.6,49.6,Desktop
5589,297,20,2023-03-17,2023,3,62.2,70.7,Laptop
5590,471,37,2025-01-18,2025,1,45.5,35.8,Laptop
5591,239,20,2024-03-27,2024,3,40.4,45.9,Laptop
5592,904,6,2025-01-23,2025,1,76.0,66.1,Smart TV
5593,655,4,2025-04-19,2025,4,81.6,74.2,Smart TV
5594,130,43,2025-01-17,2025,1,64.6,65.3,Mobile
5595,828,36,2023-09-19,2023,9,110.0,87.3,Desktop
5596,414,41,2024-06-25,2024,6,97.2,82.4,Tablet
5597,855,22,2024-01-25,2024,1,99.8,79.8,Smart TV
5598,608,11,2024-01-12,2024,1,110.2,83.5,Desktop
5599,680,12,2023-06-12,2023,6,86.8,72.3,Smart TV
5600,735,35,2023-01-02,2023,1,32.9,36.1,Smart TV
5601,158,16,2024-01-18,2024,1,51.9,53.0,Tablet
5602,920,33,2024-06-10,2024,6,71.5,62.2,Desktop
5603,745,20,2024-11-28,2024,11,49.4,56.1,Tablet
5604,655,32,2024-05-29,2024,5,41.7,29.8,Tablet
5605,286,21,2025-03-31,2025,3,85.4,73.6,Tablet
5606,997,18,2025-01-21,2025,1,73.3,58.2,Laptop
5607,851,37,2024-05-01,2024,5,78.4,61.7,Mobile
5608,237,23,2024-10-13,2024,10,58.6,52.3,Tablet
5609,331,23,2024-12-01,2024,12,94.1,84.0,Laptop
5610,615,41,2023-06-12,2023,6,106.7,90.4,Desktop
5611,501,18,2024-07-04,2024,7,101.7,80.7,Laptop
5612,90,44,2023-03-07,2023,3,120.9,80.6,Laptop
5613,995,34,2024-01-31,2024,1,93.9,79.6,Smart TV
5614,439,29,2023-11-27,2023,11,92.8,82.9,Mobile
5615,809,40,2024-09-25,2024,9,101.7,70.6,Laptop
5616,343,15,2023-10-02,2023,10,87.2,76.5,Laptop
5617,807,21,2023-03-15,2023,3,96.5,83.2,Tablet
5618,319,8,2024-09-18,2024,9,57.3,61.0,Tablet
5619,244,47,2023-01-09,2023,1,106.0,89.8,Mobile
5620,580,14,2023-12-26,2023,12,121.2,81.9,Smart TV
5621,63,8,2024-02-10,2024,2,70.7,75.2,Mobile
5622,777,48,2023-12-02,2023,12,91.1,74.7,Smart TV
5623,177,18,2023-05-29,2023,5,57.5,45.6,Laptop
5624,778,35,2025-03-21,2025,3,45.4,49.9,Desktop
5625,172,31,2024-01-26,2024,1,63.6,66.2,Mobile
5626,582,41,2024-06-16,2024,6,98.1,83.1,Tablet
5627,671,45,2023-02-20,2023,2,103.7,92.6,Desktop
5628,995,3,2023-10-09,2023,10,37.6,26.5,Smart TV
5629,202,20,2024-07-20,2024,7,66.3,75.3,Laptop
5630,892,15,2024-03-25,2024,3,93.9,82.4,Laptop
5631,814,34,2024-02-13,2024,2,77.4,65.6,Tablet
5632,107,23,2023-12-01,2023,12,63.7,56.9,Tablet
5633,902,2,2023-12-20,2023,12,69.1,55.7,Smart TV
5634,914,26,2023-02-11,2023,2,88.9,76.6,Tablet
5635,497,18,2025-02-04,2025,2,107.7,85.5,Tablet
5636,649,45,2023-05-22,2023,5,79.3,70.8,Mobile
5637,645,22,2025-02-06,2025,2,65.9,52.7,Laptop
5638,640,37,2023-03-06,2023,3,55.4,43.6,Smart TV
5639,728,34,2025-04-20,2025,4,112.5,95.3,Tablet
5640,456,48,2024-10-03,2024,10,110.4,90.5,Smart TV
5641,823,33,2024-01-09,2024,1,94.2,81.9,Smart TV
5642,88,23,2023-11-25,2023,11,91.1,81.3,Smart TV
5643,571,16,2023-01-21,2023,1,77.6,79.2,Tablet
5644,349,21,2024-07-16,2024,7,54.4,46.9,Smart TV
5645,396,12,2024-03-02,2024,3,68.2,56.8,Desktop
5646,380,26,2024-05-04,2024,5,90.1,77.7,Laptop
5647,296,48,2024-02-09,2024,2,28.8,23.6,Desktop
5648,625,2,2024-05-07,2024,5,106.3,85.7,Mobile
5649,683,37,2024-12-14,2024,12,94.5,74.4,Mobile
5650,622,33,2023-03-08,2023,3,79.0,68.7,Laptop
5651,380,5,2023-06-06,2023,6,66.2,67.6,Laptop
5652,99,20,2024-09-10,2024,9,45.6,51.8,Mobile
5653,440,18,2024-09-26,2024,9,92.1,73.1,Desktop
5654,778,44,2025-02-17,2025,2,83.5,55.7,Laptop
5655,679,37,2024-05-02,2024,5,73.2,57.6,Tablet
5656,445,23,2024-01-24,2024,1,93.7,83.7,Desktop
5657,920,3,2024-05-07,2024,5,42.5,29.9,Laptop
5658,311,47,2024-09-19,2024,9,67.3,57.0,Smart TV
5659,654,20,2023-08-16,2023,8,49.8,56.6,Tablet
5660,674,32,2023-04-15,2023,4,86.5,61.8,Tablet
5661,820,37,2023-06-28,2023,6,117.2,92.3,Mobile
5662,850,38,2023-09-30,2023,9,101.5,83.2,Mobile
5663,499,26,2024-12-11,2024,12,64.3,55.4,Mobile
5664,355,14,2024-01-04,2024,1,111.9,75.6,Tablet
5665,128,4,2024-11-10,2024,11,39.4,35.8,Mobile
5666,973,22,2024-10-20,2024,10,70.2,56.2,Tablet
5667,880,15,2025-02-23,2025,2,66.9,58.7,Laptop
5668,247,43,2023-03-15,2023,3,84.3,85.2,Laptop
5669,711,35,2024-05-10,2024,5,47.8,52.5,Laptop
5670,480,33,2023-12-11,2023,12,75.6,65.7,Mobile
5671,229,22,2023-10-04,2023,10,97.6,78.1,Tablet
5672,317,7,2024-02-07,2024,2,94.5,72.7,Laptop
5673,479,14,2024-09-26,2024,9,116.6,78.8,Smart TV
5674,244,10,2024-07-03,2024,7,65.0,63.7,Laptop
5675,358,36,2023-01-19,2023,1,108.2,85.9,Desktop
5676,805,23,2024-05-12,2024,5,92.2,82.3,Laptop
5677,853,32,2024-01-06,2024,1,127.0,90.7,Mobile
5678,670,27,2024-02-17,2024,2,61.5,72.4,Desktop
5679,792,17,2024-10-05,2024,10,93.2,77.7,Smart TV
5680,421,11,2023-09-02,2023,9,70.4,53.3,Laptop
5681,455,1,2023-11-04,2023,11,35.0,29.7,Mobile
5682,258,26,2025-04-06,2025,4,87.6,75.5,Tablet
5683,649,46,2023-04-09,2023,4,77.4,87.9,Desktop
5684,501,47,2025-04-08,2025,4,100.1,84.8,Smart TV
5685,998,19,2023-05-08,2023,5,87.1,73.8,Laptop
5686,586,22,2023-02-12,2023,2,89.9,71.9,Smart TV
5687,512,19,2024-01-17,2024,1,95.5,80.9,Tablet
5688,38,8,2024-04-17,2024,4,60.4,64.3,Tablet
5689,104,2,2023-03-21,2023,3,85.4,68.9,Desktop
5690,695,2,2024-11-05,2024,11,107.1,86.4,Mobile
5691,449,48,2023-02-06,2023,2,111.6,91.5,Tablet
5692,587,42,2023-10-04,2023,10,82.2,74.7,Tablet
5693,557,28,2024-12-18,2024,12,102.2,75.7,Desktop
5694,321,21,2024-11-27,2024,11,49.4,42.6,Smart TV
5695,113,48,2025-03-28,2025,3,77.6,63.6,Smart TV
5696,681,36,2025-02-28,2025,2,106.1,84.2,Desktop
5697,435,29,2024-02-16,2024,2,88.8,79.3,Laptop
5698,203,28,2024-05-13,2024,5,134.5,99.6,Laptop
5699,901,44,2025-03-25,2025,3,94.5,63.0,Desktop
5700,609,27,2023-02-16,2023,2,49.0,57.6,Smart TV
5701,547,35,2023-08-08,2023,8,30.5,33.5,Smart TV
5702,237,23,2025-04-19,2025,4,48.7,43.5,Smart TV
5703,627,1,2023-03-18,2023,3,68.0,57.6,Mobile
5704,619,30,2023-11-14,2023,11,56.2,49.3,Laptop
5705,999,40,2023-08-21,2023,8,97.1,67.4,Smart TV
5706,322,31,2024-12-30,2024,12,80.1,83.4,Desktop
5707,424,29,2025-02-26,2025,2,95.5,85.3,Mobile
5708,974,45,2023-10-02,2023,10,80.6,72.0,Mobile
5709,201,46,2025-02-25,2025,2,69.3,78.8,Mobile
5710,681,4,2024-04-12,2024,4,87.1,79.2,Smart TV
5711,824,24,2025-03-03,2025,3,77.2,77.2,Laptop
5712,575,10,2024-02-04,2024,2,87.2,85.5,Desktop
5713,179,22,2023-07-05,2023,7,115.1,92.1,Tablet
5714,243,47,2024-04-27,2024,4,100.2,84.9,Laptop
5715,725,5,2023-05-25,2023,5,75.4,76.9,Desktop
5716,400,28,2024-08-20,2024,8,58.3,43.2,Smart TV
5717,689,9,2023-07-20,2023,7,108.0,84.4,Smart TV
5718,78,17,2024-10-03,2024,10,94.2,78.5,Laptop
5719,888,11,2025-04-04,2025,4,84.9,64.3,Mobile
5720,600,32,2025-03-19,2025,3,108.9,77.8,Desktop
5721,826,10,2023-12-08,2023,12,86.6,84.9,Laptop
5722,404,49,2025-02-15,2025,2,75.9,60.7,Laptop
5723,645,41,2023-10-07,2023,10,75.9,64.3,Laptop
5724,717,14,2023-07-05,2023,7,94.9,64.1,Laptop
5725,287,19,2023-03-20,2023,3,51.7,43.8,Mobile
5726,817,45,2024-06-29,2024,6,88.3,78.8,Laptop
5727,88,14,2024-01-27,2024,1,133.6,90.3,Smart TV
5728,524,2,2024-12-04,2024,12,76.8,61.9,Mobile
5729,212,36,2025-04-25,2025,4,98.4,78.1,Desktop
5730,103,45,2024-08-30,2024,8,59.9,53.5,Tablet
5731,526,20,2025-03-10,2025,3,63.3,71.9,Laptop
5732,883,32,2023-03-24,2023,3,79.5,56.8,Smart TV
5733,170,2,2023-03-18,2023,3,70.4,56.8,Desktop
5734,250,13,2023-09-06,2023,9,78.5,87.2,Mobile
5735,114,12,2024-03-29,2024,3,59.5,49.6,Smart TV
5736,934,25,2023-01-12,2023,1,75.3,51.9,Desktop
5737,494,26,2023-10-26,2023,10,80.5,69.4,Tablet
5738,48,47,2024-08-09,2024,8,32.3,27.4,Tablet
5739,678,43,2024-05-09,2024,5,66.9,67.6,Desktop
5740,243,30,2024-01-22,2024,1,54.0,47.4,Desktop
5741,383,1,2024-05-09,2024,5,78.8,66.8,Tablet
5742,706,5,2024-10-13,2024,10,83.3,85.0,Tablet
5743,151,3,2023-10-16,2023,10,104.1,73.3,Desktop
5744,405,36,2023-02-20,2023,2,98.8,78.4,Mobile
5745,514,25,2025-04-13,2025,4,108.2,74.6,Mobile
5746,232,43,2023-06-15,2023,6,64.3,64.9,Laptop
5747,671,22,2025-03-25,2025,3,82.0,65.6,Desktop
5748,440,30,2023-11-02,2023,11,49.9,43.8,Desktop
5749,86,26,2023-02-07,2023,2,70.8,61.0,Smart TV
5750,624,44,2023-01-21,2023,1,97.3,64.9,Laptop
5751,816,37,2023-02-03,2023,2,118.7,93.5,Tablet
5752,661,1,2023-08-23,2023,8,70.1,59.4,Laptop
5753,834,43,2023-04-28,2023,4,79.8,80.6,Desktop
5754,462,44,2023-02-24,2023,2,68.0,45.3,Mobile
5755,756,24,2024-07-26,2024,7,74.6,74.6,Smart TV
5756,407,35,2023-05-26,2023,5,52.9,58.1,Mobile
5757,474,18,2023-06-29,2023,6,56.4,44.8,Laptop
5758,945,16,2023-03-10,2023,3,74.3,75.8,Tablet
5759,747,9,2025-03-10,2025,3,112.3,87.7,Smart TV
5760,412,1,2023-05-24,2023,5,59.1,50.1,Tablet
5761,586,48,2025-02-13,2025,2,38.3,31.4,Desktop
5762,467,24,2025-03-22,2025,3,57.9,57.9,Mobile
5763,145,39,2023-08-26,2023,8,83.8,91.1,Desktop
5764,237,49,2024-05-30,2024,5,107.0,85.6,Smart TV
5765,699,40,2024-10-16,2024,10,58.6,40.7,Tablet
5766,371,29,2023-09-03,2023,9,98.9,88.3,Laptop
5767,872,6,2024-05-06,2024,5,69.2,60.2,Laptop
5768,387,37,2023-08-11,2023,8,105.8,83.3,Laptop
5769,126,2,2023-06-16,2023,6,101.4,81.8,Laptop
5770,49,49,2023-04-01,2023,4,60.0,48.0,Desktop
5771,251,13,2023-03-30,2023,3,48.0,53.3,Desktop
5772,724,31,2024-08-02,2024,8,71.8,74.8,Smart TV
5773,348,49,2024-09-09,2024,9,85.8,68.6,Tablet
5774,952,32,2023-03-25,2023,3,121.7,86.9,Mobile
5775,197,3,2023-12-20,2023,12,94.0,66.2,Tablet
5776,930,4,2024-08-09,2024,8,65.7,59.7,Smart TV
5777,260,45,2024-01-27,2024,1,28.0,25.0,Mobile
5778,987,26,2023-09-17,2023,9,84.7,73.0,Smart TV
5779,780,41,2024-10-08,2024,10,87.0,73.7,Laptop
5780,214,16,2024-04-03,2024,4,63.5,64.8,Laptop
5781,119,49,2024-07-24,2024,7,85.8,68.6,Tablet
5782,469,30,2024-11-14,2024,11,77.1,67.6,Mobile
5783,10,25,2023-10-14,2023,10,78.6,54.2,Laptop
5784,965,42,2025-01-01,2025,1,100.0,90.9,Tablet
5785,693,41,2024-11-15,2024,11,101.7,86.2,Mobile
5786,655,49,2024-04-28,2024,4,103.6,82.9,Mobile
5787,234,15,2023-07-01,2023,7,65.1,57.1,Tablet
5788,767,47,2025-01-12,2025,1,80.7,68.4,Tablet
5789,918,17,2023-12-15,2023,12,53.5,44.6,Mobile
5790,310,35,2023-10-15,2023,10,69.7,76.6,Desktop
5791,311,45,2024-03-25,2024,3,91.2,81.4,Smart TV
5792,864,8,2024-07-08,2024,7,49.0,52.1,Mobile
5793,878,22,2023-10-24,2023,10,61.2,49.0,Mobile
5794,466,39,2025-03-09,2025,3,72.5,78.8,Laptop
5795,838,38,2025-01-05,2025,1,108.0,88.5,Tablet
5796,424,8,2023-04-18,2023,4,55.5,59.0,Desktop
5797,485,26,2023-11-11,2023,11,102.2,88.1,Laptop
5798,297,44,2025-01-31,2025,1,94.0,62.7,Laptop
5799,473,10,2024-06-08,2024,6,75.7,74.2,Tablet
5800,156,11,2024-02-01,2024,2,105.1,79.6,Smart TV
5801,304,33,2023-12-12,2023,12,66.0,57.4,Mobile
5802,777,14,2024-08-16,2024,8,40.6,27.4,Desktop
5803,265,44,2024-01-25,2024,1,108.6,72.4,Laptop
5804,760,27,2023-01-12,2023,1,45.8,53.9,Desktop
5805,747,39,2023-07-06,2023,7,77.7,84.5,Tablet
5806,70,14,2024-06-15,2024,6,68.4,46.2,Tablet
5807,801,36,2024-05-02,2024,5,42.0,33.3,Tablet
5808,905,29,2024-04-12,2024,4,75.9,67.8,Laptop
5809,480,3,2025-02-14,2025,2,111.2,78.3,Desktop
5810,579,27,2023-05-28,2023,5,50.7,59.6,Desktop
5811,189,48,2025-04-07,2025,4,101.0,82.8,Tablet
5812,72,43,2025-03-15,2025,3,40.7,41.1,Tablet
5813,778,16,2024-01-02,2024,1,44.4,45.3,Desktop
5814,612,27,2023-06-26,2023,6,61.8,72.7,Tablet
5815,553,42,2023-06-21,2023,6,64.6,58.7,Smart TV
5816,238,13,2024-12-01,2024,12,41.5,46.1,Smart TV
5817,221,40,2024-08-26,2024,8,130.8,90.8,Laptop
5818,287,25,2023-01-24,2023,1,121.8,84.0,Mobile
5819,855,25,2024-08-02,2024,8,138.8,95.7,Laptop
5820,725,15,2024-11-27,2024,11,102.6,90.0,Tablet
5821,627,23,2024-11-01,2024,11,51.6,46.1,Laptop
5822,449,35,2024-02-06,2024,2,35.2,38.7,Laptop
5823,93,9,2024-06-01,2024,6,79.7,62.3,Tablet
5824,733,4,2023-02-03,2023,2,92.3,83.9,Laptop
5825,260,34,2025-04-27,2025,4,87.1,73.8,Laptop
5826,545,31,2025-03-09,2025,3,88.3,92.0,Smart TV
5827,110,8,2024-08-15,2024,8,66.9,71.2,Desktop
5828,803,1,2023-09-20,2023,9,58.3,49.4,Laptop
5829,987,20,2023-05-27,2023,5,17.7,20.1,Smart TV
5830,998,29,2024-02-25,2024,2,92.8,82.9,Laptop
5831,994,9,2024-01-09,2024,1,78.8,61.6,Mobile
5832,492,36,2024-03-10,2024,3,92.6,73.5,Tablet
5833,558,26,2023-01-29,2023,1,92.1,79.4,Mobile
5834,235,47,2024-08-27,2024,8,108.9,92.3,Smart TV
5835,126,16,2023-03-18,2023,3,88.2,90.0,Mobile
5836,924,6,2024-09-28,2024,9,108.0,93.9,Laptop
5837,574,26,2024-02-29,2024,2,104.9,90.4,Desktop
5838,795,37,2024-11-08,2024,11,58.7,46.2,Tablet
5839,580,34,2025-03-06,2025,3,82.8,70.2,Desktop
5840,509,13,2025-04-26,2025,4,29.2,32.5,Smart TV
5841,825,20,2024-08-04,2024,8,48.8,55.4,Desktop
5842,838,8,2024-04-30,2024,4,59.3,63.1,Laptop
5843,308,8,2024-03-13,2024,3,40.3,42.9,Smart TV
5844,555,36,2024-06-02,2024,6,32.6,25.9,Mobile
5845,20,21,2023-03-22,2023,3,93.3,80.4,Smart TV
5846,540,32,2023-11-16,2023,11,86.8,62.0,Mobile
5847,154,2,2023-05-31,2023,5,98.6,79.5,Mobile
5848,85,47,2024-05-15,2024,5,74.7,63.3,Laptop
5849,970,18,2023-03-10,2023,3,82.5,65.5,Desktop
5850,511,40,2023-05-21,2023,5,113.0,78.5,Mobile
5851,57,18,2024-02-20,2024,2,83.8,66.5,Tablet
5852,328,42,2025-01-27,2025,1,32.6,29.6,Mobile
5853,365,11,2024-02-20,2024,2,104.9,79.5,Desktop
5854,459,17,2023-10-10,2023,10,59.8,49.8,Mobile
5855,236,47,2024-02-12,2024,2,43.7,37.0,Desktop
5856,931,22,2023-10-27,2023,10,102.2,81.8,Smart TV
5857,207,1,2024-08-09,2024,8,110.7,93.8,Desktop
5858,976,32,2023-05-26,2023,5,124.9,89.2,Desktop
5859,222,26,2024-07-01,2024,7,93.5,80.6,Mobile
5860,437,4,2025-03-25,2025,3,45.5,41.4,Laptop
5861,344,29,2024-08-31,2024,8,54.1,48.3,Smart TV
5862,411,32,2023-03-19,2023,3,80.2,57.3,Desktop
